id	origin	earliest	latest	form	form_type	is_anonymous	genre	subgenre	has_dramaweb_scan	has_dramaweb_transcription	ceneton_scan	ceneton_transcription	external_scan	external_transcription	fingerprint	literature	remarks	link_ub_antwerp	link_kbb	link_ub_gent	link_bnf	link_kb	link_google	link_bll
831	M1993	1765-01-01	1765-12-31	Mention	Fragment	f	Comedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
832	M1994	1765-01-01	1765-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php			https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18385157 					
833	M1996	1765-01-01	1765-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f										
834	M2001	1765-01-01	1765-12-31	Mention	Fragment	f	Tragedy		f	f				f										
835	M2004	1765-01-01	1765-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f										
836	M2006	1766-01-01	1766-12-31	Mention	Fragment	f	Comedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
837	M2007	1766-01-01	1766-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
838	M2019	1767-01-01	1767-12-31	Mention	Fragment	f	Comedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
839	M2020	1767-01-01	1767-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
840	M2021	1767-01-01	1767-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f										
841	M2024	1767-01-01	1767-12-31	Mention	Fragment	f	Comedy		f	f				f										
842	M2025	1767-01-01	1767-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php			https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18385130 					
843	M2026	1767-01-01	1767-12-31	Mention	Fragment	f	Comedy		f	f				f										
844	M1441	1729-01-01	1729-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f										
845	M1460	1729-01-01	1729-12-31	Synopsis (printed)	Synopsis	f			f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f				https://anet.be/record/opacuantwerpen/c:lvd:14051303/N						
846	M1465	1729-01-01	1729-12-31	Mention	Fragment	f	Comedy		f	f				f										
847	M1472	1729-01-01	1729-12-31	Synopsis (printed)	Synopsis	f	Comical tragedy		f	f			http://anet.ua.ac.be/desktop/anet/core/index.phtml?language=&euser=&session=&service=opacua&robot=&deskservice=desktop&desktop=anet&workstation=&extra=	f				https://anet.be/record/opacuantwerpen/c:lvd:14054393/N						
848	M1069	1711-01-01	1711-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836	Koppelen op M- of E-niveau aan Ceneton052440		https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18015941 					
849	M1884	1754-01-01	1754-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18400991					
850	M1902	1756-01-01	1756-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
851	M1908	1756-01-01	1756-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836			https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18020945 					
852	M1911	1756-01-01	1756-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18401131 					
853	M1912	1756-01-01	1756-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836			https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18401065					
854	M1913	1757-01-01	1757-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
855	M1914	1757-01-01	1757-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
856	M1920	1757-01-01	1757-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18401332 					
857	M1921	1758-01-01	1758-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18021026 					
858	M1922	1758-01-01	1758-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836	Moet gekoppeld worden aan M994		https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18021030; volgens KBB opgevoerd in 1763					
859	M1925	1758-01-01	1758-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f										
860	M1930	1759-01-01	1759-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18022202 					
861	M1934	1759-01-01	1759-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
862	M1939	1759-01-01	1759-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18401356 					
863	M1943	1760-01-01	1760-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
864	M1944	1760-01-01	1760-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
865	M1945	1760-01-01	1760-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
866	M1946	1760-01-01	1760-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18401364 					
867	M1949	1761-01-01	1761-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
868	M1950	1761-01-01	1761-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
869	M1952	1761-01-01	1761-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
870	M1955	1761-01-01	1761-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
871	M1956	1761-01-01	1761-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18401586					
872	M1957	1761-01-01	1761-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18401389 					
873	M1961	1762-01-01	1762-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
874	M1962	1762-01-01	1762-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
875	M1964	1762-01-01	1762-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
876	M1965	1762-01-01	1762-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
877	M1966	1762-01-01	1762-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18022578 					
878	M1969	1762-01-01	1762-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18401646					
879	M1972	1763-01-01	1763-12-31	Mention	Fragment	f			f	f	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/SJJudiciumSalomonis1763			f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
880	M1973	1763-01-01	1763-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18401661					
881	M1976	1763-01-01	1763-12-31	Synopsis (printed)	Synopsis	f			f	f	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/SJEliacimMechelen1763			f										
882	M1977	1763-01-01	1763-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/SJJudiciumSalomonis1763	https://www.let.leidenuniv.nl/Dutch/Ceneton/SJJudiciumSalomonis1763.html		f										
883	M1978	1763-01-01	1763-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
884	M1982	1764-01-01	1764-12-31	Synopsis (printed)	Synopsis	f	Comedy	Farce	f	f				f										
885	M1983	1764-01-01	1764-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
886	M1984	1764-01-01	1764-12-31	Synopsis (printed)	Synopsis	f	Comical tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
887	M1985	1764-01-01	1764-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
888	M1989	1764-01-01	1764-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
889	M1991	1764-01-01	1764-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
890	M1992	1764-01-01	1764-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18401701 					
891	M1997	1765-01-01	1765-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
892	M2000	1765-01-01	1765-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
893	M2002	1765-01-01	1765-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
894	M2003	1765-01-01	1765-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
895	M2005	1765-01-01	1765-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18401752					
896	M2009	1766-01-01	1766-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18022857 					
897	M2012	1766-01-01	1766-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
898	M2016	1766-01-01	1766-12-31	Synopsis (printed)	Synopsis	f	Comedy	Farce	f	f				f										
899	M2017	1766-01-01	1766-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
900	M2018	1766-01-01	1766-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18401803					
901	M2022	1767-01-01	1767-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
902	M2023	1767-01-01	1767-12-31	Synopsis (printed)	Synopsis	f	Comedy	Farce	f	f				f										
903	M2028	1767-01-01	1767-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18401852					
904	M2034	1768-01-01	1768-12-31	Synopsis (printed)	Synopsis	f	Comedy	Farce	f	f				f										
905	M2035	1768-01-01	1768-12-31	Synopsis (printed)	Synopsis	f	Comical tragedy		f	f				f										
906	M2038	1768-01-01	1768-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
907	M2049	1769-01-01	1769-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18402244 					
908	M2052	1770-01-01	1770-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/SJBaasaMechelen1770	https://www.let.leidenuniv.nl/Dutch/Ceneton/SJBaasaMechelen1770.html		f	000004 - 	Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
909	M2053	1770-01-01	1770-12-31	Synopsis (printed)	Synopsis	f	Comedy	Farce	f	f	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/SJBaasaMechelen1770	https://www.let.leidenuniv.nl/Dutch/Ceneton/SJBaasaMechelen1770.html		f	000004 - 		Koppelen, want volgt op M2052 (ook nog een afsluitend stuk met dansen vermeld, eveneens niet door Proot opgenomen)							
910	M2054	1770-01-01	1770-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
911	M2056	1770-01-01	1770-12-31	Synopsis (printed)	Synopsis	f	Comedy	Farce	f	f				f										
912	M2062	1770-01-01	1770-12-31	Synopsis (printed)	Synopsis	f	Comedy	Farce	f	f				f										
913	M2064	1770-01-01	1770-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18402252 					
914	M2073	1771-01-01	1771-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
915	M2076	1771-01-01	1771-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
916	M2079	1771-01-01	1771-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18402809					
917	M2086	1772-01-01	1772-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
918	M2087	1772-01-01	1772-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f										
919	M2096	1773-01-01	1773-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f				f										
920	M2097	1773-01-01	1773-12-31	Synopsis (printed)	Synopsis	f	Comical tragedy		f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18022977 					
921	M2098	1773-01-01	1773-12-31	Synopsis (printed)	Synopsis	f	Comical tragedy		f	f				f										
922	M2099	1773-01-01	1773-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f										
923	M2100	1773-01-01	1773-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18402561					
924	M2121	1776-01-01	1776-12-31	Synopsis (printed)	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18402637 					
925	M2029	1768-01-01	1768-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
926	M2030	1768-01-01	1768-12-31	Mention	Fragment	f	Comedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
927	M2033	1768-01-01	1768-12-31	Mention	Fragment	f	Comedy		f	f				f										
1009	M596	1648-01-01	1648-12-31	First Printing	Full edition	f	Comedy		f	f				f	164812 - a1 *3 esic : a2 A2 nus.$ - b1 A3 ove : b2 D5 n$soo						https://catalogue.bnf.fr/ark:/12148/cb314436728			
1100	M466	1638-01-01	1638-12-31	Synopsis (printed)	Synopsis	f			f	f				f										
928	M2036	1768-01-01	1768-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php			https://opac.kbr.be/LIBRARY/doc/SYRACUSE/183847666  					
929	M2040	1769-01-01	1769-12-31	Mention	Fragment	f	Comedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
930	M2041	1769-01-01	1769-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php			https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18384658 					
931	M2044	1769-01-01	1769-12-31	Mention	Fragment	f	Comedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
932	M2046	1769-01-01	1769-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
933	M2047	1769-01-01	1769-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f										
934	M2048	1769-01-01	1769-12-31	Mention	Fragment	f	Comedy		f	f				f										
935	M2050	1770-01-01	1770-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php		https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18384609						
936	M2058	1770-01-01	1770-12-31	Mention	Fragment	f	Comedy		f	f				f										
937	M2059	1770-01-01	1770-12-31	Mention	Fragment	f	Comedy		f	f				f										
938	M2060	1770-01-01	1770-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php			https://opac.kbr.be/LIBRARY/doc/SYRACUSE/18384634  					
939	M2061	1770-01-01	1770-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f				f										
940	M2065	1771-01-01	1771-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
941	M2081	1772-01-01	1772-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
942	M2085	1772-01-01	1772-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
943	M2092	1773-01-01	1773-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
944	M2093	1773-01-01	1773-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
945	M2101	1774-01-01	1774-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
946	M2102	1774-01-01	1774-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
947	M2109	1775-01-01	1775-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
948	M2115	1776-01-01	1776-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
949	M2118	1776-01-01	1776-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
950	M2119	1776-01-01	1776-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
951	M2122	1777-01-01	1777-12-31	Synopsis (printed)	Synopsis	f	Tragedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
952	M2123	1777-01-01	1777-12-31	Synopsis (printed)	Synopsis	f	Comedy		f	f				f		Goran Proot, 'Het toneel van de Antwerpse Augustijnen (1671-1783)' in: De Gulden Passer. Jaargang 76-77 (1998-1999), p. 183-194, via: https://www.dbnl.org/tekst/_gul005199801_01/_gul005199801_01_0008.php								
953	M24	1536-01-01	1536-12-31	First Printing	Full edition	f	Comedy	Sacred comedy	t	t				f										
954	M30	1537-01-01	1537-12-31	Reprint	Full edition	f	Comedy	Sacred comedy	f	f				f	153708 - a1 A2 itis : a1 A5 nti$ - b1 B $s : b2 D5 tem?$									
